Training sample index,Branch count,Read accesses to global memory (per thread),Write accesses to global memory (per thread),Read accesses to local memory (per thread),Write accesses to local memory (per thread),Read accesses to constant memory (per thread),Arithmetic operations (per thread),Logic operations (per thread),Bitwise operations (per thread),Comparison operations (per thread),Pown operations (per thread),Sqrt operations (per thread),Hypot operations (per thread),Data size transf from host to device (bytes),Data size transf from device to host (bytes),Data size allocated locally (bytes),Global work size dim 1 (number of threads),Global work size dim 2 (number of threads),Global work size dim 3 (number of threads),Local work size dim 1 (number of threads),Local work size dim 2 (number of threads),Local work size dim 3 (number of threads),Num groups,Loop iterations,Intra cache usage global,Inter cache usage global,Intra collision global,Intra cohaleshing global,Intra cache usage local,Intra collision local,Intra cohaleshing local,Cache Misses,Miss Ratio,Tahiti Compute units,Devastator compute units,Tahit batch count,Devastator batch count,Tahiti Completion Time (ms),Devastator Completion Time (ms),AMD A10-5800K APU with Radeon(tm) HD Graphics   Completion Time (ms)
1,1,1908,1,0,0,0,3816,0,0,1,0,0,0,14561856,7632,0,1920,1,1,64,1,1,30,1908,0.0625,1,0,1,0,0,1,1907,0.999475891,32,6,60,318,6.07,6.52,10.57
1,1,1912,1,0,0,0,3824,0,0,1,0,0,0,14622976,7648,0,1920,1,1,64,1,1,30,1912,0.0625,1,0,1,0,0,1,1911,0.999476987,32,6,60,319,6.16,6.67,10.62
1,1,1916,1,0,0,0,3832,0,0,1,0,0,0,14684224,7664,0,1920,1,1,64,1,1,30,1916,0.0625,1,0,1,0,0,1,1915,0.999478079,32,6,60,320,6.04,6.41,10.7
1,1,1920,1,0,0,0,3840,0,0,1,0,0,0,14745600,7680,0,1920,1,1,64,1,1,30,1920,0.0625,1,0,1,0,0,1,1919,0.999479167,32,6,60,320,6.13,6.45,11.16
1,1,1924,1,0,0,0,3848,0,0,1,0,0,0,14807104,7696,0,1984,1,1,64,1,1,31,1924,0.0625,1,0,1,0,0,1,1923,0.999480249,32,6,61,321,6.29,6.3,10.45
1,1,1928,1,0,0,0,3856,0,0,1,0,0,0,14868736,7712,0,1984,1,1,64,1,1,31,1928,0.0625,1,0,1,0,0,1,1927,0.999481328,32,6,61,322,6.37,6.49,10.1
1,1,1932,1,0,0,0,3864,0,0,1,0,0,0,14930496,7728,0,1984,1,1,64,1,1,31,1932,0.0625,1,0,1,0,0,1,1931,0.999482402,32,6,61,322,6.55,6.79,10.6
1,1,1936,1,0,0,0,3872,0,0,1,0,0,0,14992384,7744,0,1984,1,1,64,1,1,31,1936,0.0625,1,0,1,0,0,1,1935,0.999483471,32,6,61,323,6.25,6.65,11.16
1,1,1940,1,0,0,0,3880,0,0,1,0,0,0,15054400,7760,0,1984,1,1,64,1,1,31,1940,0.0625,1,0,1,0,0,1,1939,0.999484536,32,6,61,324,6.37,7.05,10.84
1,1,1944,1,0,0,0,3888,0,0,1,0,0,0,15116544,7776,0,1984,1,1,64,1,1,31,1944,0.0625,1,0,1,0,0,1,1943,0.999485597,32,6,61,324,6.35,6.61,11.05
1,1,1948,1,0,0,0,3896,0,0,1,0,0,0,15178816,7792,0,1984,1,1,64,1,1,31,1948,0.0625,1,0,1,0,0,1,1947,0.999486653,32,6,61,325,6.3,6.79,11
1,1,1952,1,0,0,0,3904,0,0,1,0,0,0,15241216,7808,0,1984,1,1,64,1,1,31,1952,0.0625,1,0,1,0,0,1,1951,0.999487705,32,6,61,326,6.55,6.55,11.25
1,1,1956,1,0,0,0,3912,0,0,1,0,0,0,15303744,7824,0,1984,1,1,64,1,1,31,1956,0.0625,1,0,1,0,0,1,1955,0.999488753,32,6,62,326,6.43,6.88,10.85
1,1,1960,1,0,0,0,3920,0,0,1,0,0,0,15366400,7840,0,1984,1,1,64,1,1,31,1960,0.0625,1,0,1,0,0,1,1959,0.999489796,32,6,62,327,6.4,6.7,11.02
1,1,1964,1,0,0,0,3928,0,0,1,0,0,0,15429184,7856,0,1984,1,1,64,1,1,31,1964,0.0625,1,0,1,0,0,1,1963,0.999490835,32,6,62,328,6.52,6.61,10.95
1,1,1968,1,0,0,0,3936,0,0,1,0,0,0,15492096,7872,0,1984,1,1,64,1,1,31,1968,0.0625,1,0,1,0,0,1,1967,0.99949187,32,6,62,328,6.4,6.94,11.45
1,1,1972,1,0,0,0,3944,0,0,1,0,0,0,15555136,7888,0,1984,1,1,64,1,1,31,1972,0.0625,1,0,1,0,0,1,1971,0.999492901,32,6,62,329,6.38,6.75,10.99
1,1,1976,1,0,0,0,3952,0,0,1,0,0,0,15618304,7904,0,1984,1,1,64,1,1,31,1976,0.0625,1,0,1,0,0,1,1975,0.999493927,32,6,62,330,6.49,6.95,11.53
1,1,1980,1,0,0,0,3960,0,0,1,0,0,0,15681600,7920,0,1984,1,1,64,1,1,31,1980,0.0625,1,0,1,0,0,1,1979,0.999494949,32,6,62,330,6.35,6.95,11.24
1,1,1984,1,0,0,0,3968,0,0,1,0,0,0,15745024,7936,0,1984,1,1,64,1,1,31,1984,0.0625,1,0,1,0,0,1,1983,0.999495968,32,6,62,331,6.51,6.61,11.74
1,1,1988,1,0,0,0,3976,0,0,1,0,0,0,15808576,7952,0,2048,1,1,64,1,1,32,1988,0.0625,1,0,1,0,0,1,1987,0.999496982,32,6,63,332,6.36,6.83,11.31
1,1,1992,1,0,0,0,3984,0,0,1,0,0,0,15872256,7968,0,2048,1,1,64,1,1,32,1992,0.0625,1,0,1,0,0,1,1991,0.999497992,32,6,63,332,6.62,6.94,12.02
1,1,1996,1,0,0,0,3992,0,0,1,0,0,0,15936064,7984,0,2048,1,1,64,1,1,32,1996,0.0625,1,0,1,0,0,1,1995,0.999498998,32,6,63,333,6.73,7.11,11.34
1,1,2000,1,0,0,0,4000,0,0,1,0,0,0,16000000,8000,0,2048,1,1,64,1,1,32,2000,0.0625,1,0,1,0,0,1,1999,0.9995,32,6,63,334,6.6,6.9,11.93
1,1,2004,1,0,0,0,4008,0,0,1,0,0,0,16064064,8016,0,2048,1,1,64,1,1,32,2004,0.0625,1,0,1,0,0,1,2003,0.999500998,32,6,63,334,6.66,7.22,11.34
1,1,2008,1,0,0,0,4016,0,0,1,0,0,0,16128256,8032,0,2048,1,1,64,1,1,32,2008,0.0625,1,0,1,0,0,1,2007,0.999501992,32,6,63,335,6.55,7.03,11.82
1,1,2012,1,0,0,0,4024,0,0,1,0,0,0,16192576,8048,0,2048,1,1,64,1,1,32,2012,0.0625,1,0,1,0,0,1,2011,0.999502982,32,6,63,336,6.49,6.87,11.38
1,1,2016,1,0,0,0,4032,0,0,1,0,0,0,16257024,8064,0,2048,1,1,64,1,1,32,2016,0.0625,1,0,1,0,0,1,2015,0.999503968,32,6,63,336,6.69,6.72,11.95
1,1,2020,1,0,0,0,4040,0,0,1,0,0,0,16321600,8080,0,2048,1,1,64,1,1,32,2020,0.0625,1,0,1,0,0,1,2019,0.99950495,32,6,64,337,6.47,6.69,11.53
1,1,2024,1,0,0,0,4048,0,0,1,0,0,0,16386304,8096,0,2048,1,1,64,1,1,32,2024,0.0625,1,0,1,0,0,1,2023,0.999505929,32,6,64,338,6.71,7.03,11.69
1,1,2028,1,0,0,0,4056,0,0,1,0,0,0,16451136,8112,0,2048,1,1,64,1,1,32,2028,0.0625,1,0,1,0,0,1,2027,0.999506903,32,6,64,338,6.64,7.02,11.6
1,1,2032,1,0,0,0,4064,0,0,1,0,0,0,16516096,8128,0,2048,1,1,64,1,1,32,2032,0.0625,1,0,1,0,0,1,2031,0.999507874,32,6,64,339,6.85,7.21,12.08
1,1,2036,1,0,0,0,4072,0,0,1,0,0,0,16581184,8144,0,2048,1,1,64,1,1,32,2036,0.0625,1,0,1,0,0,1,2035,0.999508841,32,6,64,340,6.84,7.27,11.53
1,1,2040,1,0,0,0,4080,0,0,1,0,0,0,16646400,8160,0,2048,1,1,64,1,1,32,2040,0.0625,1,0,1,0,0,1,2039,0.999509804,32,6,64,340,6.82,7.21,11.98
1,1,2044,1,0,0,0,4088,0,0,1,0,0,0,16711744,8176,0,2048,1,1,64,1,1,32,2044,0.0625,1,0,1,0,0,1,2043,0.999510763,32,6,64,341,6.64,7.05,11.67
1,1,2048,1,0,0,0,4096,0,0,1,0,0,0,16777216,8192,0,2048,1,1,64,1,1,32,2048,0.0625,1,0,1,0,0,1,2047,0.999511719,32,6,64,342,6.89,7.16,46.98
2,1,64,1,0,0,0,128,0,0,1,0,0,0,16384,256,0,64,1,1,64,1,1,1,64,1,1,0,0,0,0,1,0,0,32,6,2,11,1.55,1.77,1.15
2,1,68,1,0,0,0,136,0,0,1,0,0,0,18496,272,0,128,1,1,64,1,1,2,68,1,1,0,0,0,0,1,0,0,32,6,3,12,1.34,1.71,1.5
2,1,72,1,0,0,0,144,0,0,1,0,0,0,20736,288,0,128,1,1,64,1,1,2,72,1,1,0,0,0,0,1,0,0,32,6,3,12,1.42,1.72,1.71
2,1,76,1,0,0,0,152,0,0,1,0,0,0,23104,304,0,128,1,1,64,1,1,2,76,1,1,0,0,0,0,1,0,0,32,6,3,13,1.5,1.86,1.29
2,1,80,1,0,0,0,160,0,0,1,0,0,0,25600,320,0,128,1,1,64,1,1,2,80,1,1,0,0,0,0,1,0,0,32,6,3,14,1.52,1.7,1.44
2,1,84,1,0,0,0,168,0,0,1,0,0,0,28224,336,0,128,1,1,64,1,1,2,84,1,1,0,0,0,0,1,0,0,32,6,3,14,1.64,1.95,1.43
2,1,88,1,0,0,0,176,0,0,1,0,0,0,30976,352,0,128,1,1,64,1,1,2,88,1,1,0,0,0,0,1,0,0,32,6,3,15,1.62,1.83,1.25
2,1,92,1,0,0,0,184,0,0,1,0,0,0,33856,368,0,128,1,1,64,1,1,2,92,1,1,0,0,0,0,1,0,0,32,6,3,16,1.55,1.94,1.6
2,1,96,1,0,0,0,192,0,0,1,0,0,0,36864,384,0,128,1,1,64,1,1,2,96,1,1,0,0,0,0,1,0,0,32,6,3,16,1.79,1.9,1.65
2,1,100,1,0,0,0,200,0,0,1,0,0,0,40000,400,0,128,1,1,64,1,1,2,100,1,1,0,0,0,0,1,0,0,32,6,4,17,1.43,1.74,1.56
2,1,104,1,0,0,0,208,0,0,1,0,0,0,43264,416,0,128,1,1,64,1,1,2,104,1,1,0,0,0,0,1,0,0,32,6,4,18,1.65,1.76,1.58
2,1,108,1,0,0,0,216,0,0,1,0,0,0,46656,432,0,128,1,1,64,1,1,2,108,1,1,0,0,0,0,1,0,0,32,6,4,18,1.45,1.85,1.32
2,1,112,1,0,0,0,224,0,0,1,0,0,0,50176,448,0,128,1,1,64,1,1,2,112,1,1,0,0,0,0,1,0,0,32,6,4,19,1.53,1.93,1.69
2,1,116,1,0,0,0,232,0,0,1,0,0,0,53824,464,0,128,1,1,64,1,1,2,116,1,1,0,0,0,0,1,0,0,32,6,4,20,1.76,1.9,1.61
2,1,120,1,0,0,0,240,0,0,1,0,0,0,57600,480,0,128,1,1,64,1,1,2,120,1,1,0,0,0,0,1,0,0,32,6,4,20,1.72,1.85,1.46
2,1,124,1,0,0,0,248,0,0,1,0,0,0,61504,496,0,128,1,1,64,1,1,2,124,1,1,0,0,0,0,1,0,0,32,6,4,21,1.78,1.76,1.68
2,1,128,1,0,0,0,256,0,0,1,0,0,0,65536,512,0,128,1,1,64,1,1,2,128,1,1,0,0,0,0,1,0,0,32,6,4,22,1.86,1.84,1.91
2,1,132,1,0,0,0,264,0,0,1,0,0,0,69696,528,0,192,1,1,64,1,1,3,132,1,1,0,0,0,0,1,0,0,32,6,5,22,1.59,1.91,1.62
2,1,136,1,0,0,0,272,0,0,1,0,0,0,73984,544,0,192,1,1,64,1,1,3,136,1,1,0,0,0,0,1,0,0,32,6,5,23,1.51,1.93,1.48
2,1,140,1,0,0,0,280,0,0,1,0,0,0,78400,560,0,192,1,1,64,1,1,3,140,1,1,0,0,0,0,1,0,0,32,6,5,24,1.63,1.95,1.31
2,1,144,1,0,0,0,288,0,0,1,0,0,0,82944,576,0,192,1,1,64,1,1,3,144,1,1,0,0,0,0,1,0,0,32,6,5,24,1.55,1.94,1.53
2,1,148,1,0,0,0,296,0,0,1,0,0,0,87616,592,0,192,1,1,64,1,1,3,148,1,1,0,0,0,0,1,0,0,32,6,5,25,1.82,2.09,1.54
2,1,152,1,0,0,0,304,0,0,1,0,0,0,92416,608,0,192,1,1,64,1,1,3,152,1,1,0,0,0,0,1,0,0,32,6,5,26,1.72,2.07,1.42
2,1,156,1,0,0,0,312,0,0,1,0,0,0,97344,624,0,192,1,1,64,1,1,3,156,1,1,0,0,0,0,1,0,0,32,6,5,26,1.47,1.86,1.38
2,1,160,1,0,0,0,320,0,0,1,0,0,0,102400,640,0,192,1,1,64,1,1,3,160,1,1,0,0,0,0,1,0,0,32,6,5,27,1.47,1.95,1.55
2,1,164,1,0,0,0,328,0,0,1,0,0,0,107584,656,0,192,1,1,64,1,1,3,164,1,1,0,0,0,0,1,0,0,32,6,6,28,1.63,1.98,1.44
2,1,168,1,0,0,0,336,0,0,1,0,0,0,112896,672,0,192,1,1,64,1,1,3,168,1,1,0,0,0,0,1,0,0,32,6,6,28,1.71,2.08,1.52
2,1,172,1,0,0,0,344,0,0,1,0,0,0,118336,688,0,192,1,1,64,1,1,3,172,1,1,0,0,0,0,1,0,0,32,6,6,29,1.78,1.93,1.49
2,1,176,1,0,0,0,352,0,0,1,0,0,0,123904,704,0,192,1,1,64,1,1,3,176,1,1,0,0,0,0,1,0,0,32,6,6,30,1.64,2.09,1.76
2,1,180,1,0,0,0,360,0,0,1,0,0,0,129600,720,0,192,1,1,64,1,1,3,180,1,1,0,0,0,0,1,0,0,32,6,6,30,1.66,1.72,1.54
2,1,184,1,0,0,0,368,0,0,1,0,0,0,135424,736,0,192,1,1,64,1,1,3,184,1,1,0,0,0,0,1,0,0,32,6,6,31,1.56,2.03,1.72
2,1,188,1,0,0,0,376,0,0,1,0,0,0,141376,752,0,192,1,1,64,1,1,3,188,1,1,0,0,0,0,1,0,0,32,6,6,32,1.87,1.84,1.26
2,1,192,1,0,0,0,384,0,0,1,0,0,0,147456,768,0,192,1,1,64,1,1,3,192,1,1,0,0,0,0,1,0,0,32,6,6,32,1.57,1.95,1.56
2,1,196,1,0,0,0,392,0,0,1,0,0,0,153664,784,0,256,1,1,64,1,1,4,196,1,1,0,0,0,0,1,0,0,32,6,7,33,1.79,1.96,1.82
2,1,200,1,0,0,0,400,0,0,1,0,0,0,160000,800,0,256,1,1,64,1,1,4,200,1,1,0,0,0,0,1,0,0,32,6,7,34,1.45,1.85,1.55
2,1,204,1,0,0,0,408,0,0,1,0,0,0,166464,816,0,256,1,1,64,1,1,4,204,1,1,0,0,0,0,1,0,0,32,6,7,34,1.68,1.78,1.55
2,1,208,1,0,0,0,416,0,0,1,0,0,0,173056,832,0,256,1,1,64,1,1,4,208,1,1,0,0,0,0,1,0,0,32,6,7,35,1.57,2,1.6
2,1,212,1,0,0,0,424,0,0,1,0,0,0,179776,848,0,256,1,1,64,1,1,4,212,1,1,0,0,0,0,1,0,0,32,6,7,36,1.84,1.87,1.66
2,1,216,1,0,0,0,432,0,0,1,0,0,0,186624,864,0,256,1,1,64,1,1,4,216,1,1,0,0,0,0,1,0,0,32,6,7,36,1.54,1.89,1.61
2,1,220,1,0,0,0,440,0,0,1,0,0,0,193600,880,0,256,1,1,64,1,1,4,220,1,1,0,0,0,0,1,0,0,32,6,7,37,1.73,1.81,1.53
2,1,224,1,0,0,0,448,0,0,1,0,0,0,200704,896,0,256,1,1,64,1,1,4,224,1,1,0,0,0,0,1,0,0,32,6,7,38,1.8,2.07,1.19
2,1,228,1,0,0,0,456,0,0,1,0,0,0,207936,912,0,256,1,1,64,1,1,4,228,1,1,0,0,0,0,1,0,0,32,6,8,38,1.77,2.02,1.43
2,1,232,1,0,0,0,464,0,0,1,0,0,0,215296,928,0,256,1,1,64,1,1,4,232,1,1,0,0,0,0,1,0,0,32,6,8,39,1.6,2.11,1.68
2,1,236,1,0,0,0,472,0,0,1,0,0,0,222784,944,0,256,1,1,64,1,1,4,236,1,1,0,0,0,0,1,0,0,32,6,8,40,1.82,2.04,1.49
2,1,240,1,0,0,0,480,0,0,1,0,0,0,230400,960,0,256,1,1,64,1,1,4,240,1,1,0,0,0,0,1,0,0,32,6,8,40,1.85,2.02,1.74
2,1,244,1,0,0,0,488,0,0,1,0,0,0,238144,976,0,256,1,1,64,1,1,4,244,1,1,0,0,0,0,1,0,0,32,6,8,41,1.75,2.25,1.72
2,1,248,1,0,0,0,496,0,0,1,0,0,0,246016,992,0,256,1,1,64,1,1,4,248,1,1,0,0,0,0,1,0,0,32,6,8,42,2,2.08,1.9
2,1,252,1,0,0,0,504,0,0,1,0,0,0,254016,1008,0,256,1,1,64,1,1,4,252,1,1,0,0,0,0,1,0,0,32,6,8,42,1.52,1.81,1.54
2,1,256,1,0,0,0,512,0,0,1,0,0,0,262144,1024,0,256,1,1,64,1,1,4,256,1,1,0,0,0,0,1,0,0,32,6,8,43,1.71,1.86,1.17
2,1,260,1,0,0,0,520,0,0,1,0,0,0,270400,1040,0,320,1,1,64,1,1,5,260,1,1,0,0,0,0,1,0,0,32,6,9,44,1.57,1.98,1.51
2,1,264,1,0,0,0,528,0,0,1,0,0,0,278784,1056,0,320,1,1,64,1,1,5,264,1,1,0,0,0,0,1,0,0,32,6,9,44,1.8,1.91,1.33
2,1,268,1,0,0,0,536,0,0,1,0,0,0,287296,1072,0,320,1,1,64,1,1,5,268,1,1,0,0,0,0,1,0,0,32,6,9,45,1.84,2.14,1.37
2,1,272,1,0,0,0,544,0,0,1,0,0,0,295936,1088,0,320,1,1,64,1,1,5,272,1,1,0,0,0,0,1,0,0,32,6,9,46,1.83,2.19,1.47
2,1,276,1,0,0,0,552,0,0,1,0,0,0,304704,1104,0,320,1,1,64,1,1,5,276,1,1,0,0,0,0,1,0,0,32,6,9,46,1.96,2.01,1.68
2,1,280,1,0,0,0,560,0,0,1,0,0,0,313600,1120,0,320,1,1,64,1,1,5,280,1,1,0,0,0,0,1,0,0,32,6,9,47,2.02,2.22,1.53
2,1,284,1,0,0,0,568,0,0,1,0,0,0,322624,1136,0,320,1,1,64,1,1,5,284,1,1,0,0,0,0,1,0,0,32,6,9,48,1.55,1.93,1.48
2,1,288,1,0,0,0,576,0,0,1,0,0,0,331776,1152,0,320,1,1,64,1,1,5,288,1,1,0,0,0,0,1,0,0,32,6,9,48,1.76,2.01,1.38
2,1,292,1,0,0,0,584,0,0,1,0,0,0,341056,1168,0,320,1,1,64,1,1,5,292,1,1,0,0,0,0,1,0,0,32,6,10,49,1.7,2.26,1.45
2,1,296,1,0,0,0,592,0,0,1,0,0,0,350464,1184,0,320,1,1,64,1,1,5,296,1,1,0,0,0,0,1,0,0,32,6,10,50,1.74,1.77,1.81
2,1,300,1,0,0,0,600,0,0,1,0,0,0,360000,1200,0,320,1,1,64,1,1,5,300,1,1,0,0,0,0,1,0,0,32,6,10,50,1.6,1.83,1.48
2,1,304,1,0,0,0,608,0,0,1,0,0,0,369664,1216,0,320,1,1,64,1,1,5,304,1,1,0,0,0,0,1,0,0,32,6,10,51,1.63,2.03,1.87
2,1,308,1,0,0,0,616,0,0,1,0,0,0,379456,1232,0,320,1,1,64,1,1,5,308,1,1,0,0,0,0,1,0,0,32,6,10,52,1.8,1.9,1.83
2,1,312,1,0,0,0,624,0,0,1,0,0,0,389376,1248,0,320,1,1,64,1,1,5,312,1,1,0,0,0,0,1,0,0,32,6,10,52,1.87,2.18,1.73
2,1,316,1,0,0,0,632,0,0,1,0,0,0,399424,1264,0,320,1,1,64,1,1,5,316,1,1,0,0,0,0,1,0,0,32,6,10,53,1.92,2.17,1.59
2,1,320,1,0,0,0,640,0,0,1,0,0,0,409600,1280,0,320,1,1,64,1,1,5,320,1,1,0,0,0,0,1,0,0,32,6,10,54,1.67,1.83,1.67
2,1,324,1,0,0,0,648,0,0,1,0,0,0,419904,1296,0,384,1,1,64,1,1,6,324,1,1,0,0,0,0,1,0,0,32,6,11,54,1.66,2.04,1.72
2,1,328,1,0,0,0,656,0,0,1,0,0,0,430336,1312,0,384,1,1,64,1,1,6,328,1,1,0,0,0,0,1,0,0,32,6,11,55,1.83,1.92,1.73
2,1,332,1,0,0,0,664,0,0,1,0,0,0,440896,1328,0,384,1,1,64,1,1,6,332,1,1,0,0,0,0,1,0,0,32,6,11,56,1.98,2.14,1.86
2,1,336,1,0,0,0,672,0,0,1,0,0,0,451584,1344,0,384,1,1,64,1,1,6,336,1,1,0,0,0,0,1,0,0,32,6,11,56,1.59,2.08,1.73
2,1,340,1,0,0,0,680,0,0,1,0,0,0,462400,1360,0,384,1,1,64,1,1,6,340,1,1,0,0,0,0,1,0,0,32,6,11,57,1.87,1.92,1.83
2,1,344,1,0,0,0,688,0,0,1,0,0,0,473344,1376,0,384,1,1,64,1,1,6,344,1,1,0,0,0,0,1,0,0,32,6,11,58,1.72,2.03,1.65
2,1,348,1,0,0,0,696,0,0,1,0,0,0,484416,1392,0,384,1,1,64,1,1,6,348,1,1,0,0,0,0,1,0,0,32,6,11,58,1.82,1.97,1.99
2,1,352,1,0,0,0,704,0,0,1,0,0,0,495616,1408,0,384,1,1,64,1,1,6,352,1,1,0,0,0,0,1,0,0,32,6,11,59,1.55,1.95,1.65
2,1,356,1,0,0,0,712,0,0,1,0,0,0,506944,1424,0,384,1,1,64,1,1,6,356,1,1,0,0,0,0,1,0,0,32,6,12,60,1.85,2.13,1.39
2,1,360,1,0,0,0,720,0,0,1,0,0,0,518400,1440,0,384,1,1,64,1,1,6,360,1,1,0,0,0,0,1,0,0,32,6,12,60,1.84,2.11,1.51
2,1,364,1,0,0,0,728,0,0,1,0,0,0,529984,1456,0,384,1,1,64,1,1,6,364,1,1,0,0,0,0,1,0,0,32,6,12,61,1.95,1.98,1.64
2,1,368,1,0,0,0,736,0,0,1,0,0,0,541696,1472,0,384,1,1,64,1,1,6,368,1,1,0,0,0,0,1,0,0,32,6,12,62,1.76,2.28,1.71
2,1,372,1,0,0,0,744,0,0,1,0,0,0,553536,1488,0,384,1,1,64,1,1,6,372,1,1,0,0,0,0,1,0,0,32,6,12,62,1.81,1.92,1.54
2,1,376,1,0,0,0,752,0,0,1,0,0,0,565504,1504,0,384,1,1,64,1,1,6,376,1,1,0,0,0,0,1,0,0,32,6,12,63,1.55,2,1.54
2,1,380,1,0,0,0,760,0,0,1,0,0,0,577600,1520,0,384,1,1,64,1,1,6,380,1,1,0,0,0,0,1,0,0,32,6,12,64,1.87,2.19,1.24
2,1,384,1,0,0,0,768,0,0,1,0,0,0,589824,1536,0,384,1,1,64,1,1,6,384,1,1,0,0,0,0,1,0,0,32,6,12,64,1.66,2.27,1.49
2,1,388,1,0,0,0,776,0,0,1,0,0,0,602176,1552,0,448,1,1,64,1,1,7,388,1,1,0,0,0,0,1,0,0,32,6,13,65,1.79,1.81,1.9
2,1,392,1,0,0,0,784,0,0,1,0,0,0,614656,1568,0,448,1,1,64,1,1,7,392,1,1,0,0,0,0,1,0,0,32,6,13,66,1.81,2.24,1.73
2,1,396,1,0,0,0,792,0,0,1,0,0,0,627264,1584,0,448,1,1,64,1,1,7,396,1,1,0,0,0,0,1,0,0,32,6,13,66,1.69,2.14,1.49
2,1,400,1,0,0,0,800,0,0,1,0,0,0,640000,1600,0,448,1,1,64,1,1,7,400,1,1,0,0,0,0,1,0,0,32,6,13,67,1.88,1.97,1.64
2,1,404,1,0,0,0,808,0,0,1,0,0,0,652864,1616,0,448,1,1,64,1,1,7,404,1,1,0,0,0,0,1,0,0,32,6,13,68,1.85,2.24,1.84
2,1,408,1,0,0,0,816,0,0,1,0,0,0,665856,1632,0,448,1,1,64,1,1,7,408,1,1,0,0,0,0,1,0,0,32,6,13,68,1.79,2.11,1.9
2,1,412,1,0,0,0,824,0,0,1,0,0,0,678976,1648,0,448,1,1,64,1,1,7,412,1,1,0,0,0,0,1,0,0,32,6,13,69,1.95,2.11,1.2
2,1,416,1,0,0,0,832,0,0,1,0,0,0,692224,1664,0,448,1,1,64,1,1,7,416,1,1,0,0,0,0,1,0,0,32,6,13,70,1.76,2.15,1.3
2,1,420,1,0,0,0,840,0,0,1,0,0,0,705600,1680,0,448,1,1,64,1,1,7,420,1,1,0,0,0,0,1,0,0,32,6,14,70,1.75,2.04,1.61
2,1,424,1,0,0,0,848,0,0,1,0,0,0,719104,1696,0,448,1,1,64,1,1,7,424,1,1,0,0,0,0,1,0,0,32,6,14,71,1.89,1.99,1.56
2,1,428,1,0,0,0,856,0,0,1,0,0,0,732736,1712,0,448,1,1,64,1,1,7,428,1,1,0,0,0,0,1,0,0,32,6,14,72,2.07,2.27,1.6
2,1,432,1,0,0,0,864,0,0,1,0,0,0,746496,1728,0,448,1,1,64,1,1,7,432,1,1,0,0,0,0,1,0,0,32,6,14,72,1.93,2.24,1.43
2,1,436,1,0,0,0,872,0,0,1,0,0,0,760384,1744,0,448,1,1,64,1,1,7,436,1,1,0,0,0,0,1,0,0,32,6,14,73,1.74,2.14,1.57
2,1,440,1,0,0,0,880,0,0,1,0,0,0,774400,1760,0,448,1,1,64,1,1,7,440,1,1,0,0,0,0,1,0,0,32,6,14,74,1.87,1.99,1.76
2,1,444,1,0,0,0,888,0,0,1,0,0,0,788544,1776,0,448,1,1,64,1,1,7,444,1,1,0,0,0,0,1,0,0,32,6,14,74,2.04,2.22,1.28
2,1,448,1,0,0,0,896,0,0,1,0,0,0,802816,1792,0,448,1,1,64,1,1,7,448,1,1,0,0,0,0,1,0,0,32,6,14,75,1.75,2.4,1.31
2,1,452,1,0,0,0,904,0,0,1,0,0,0,817216,1808,0,512,1,1,64,1,1,8,452,1,1,0,0,0,0,1,0,0,32,6,15,76,1.95,2,1.52
2,1,456,1,0,0,0,912,0,0,1,0,0,0,831744,1824,0,512,1,1,64,1,1,8,456,1,1,0,0,0,0,1,0,0,32,6,15,76,1.96,2.28,1.43
2,1,460,1,0,0,0,920,0,0,1,0,0,0,846400,1840,0,512,1,1,64,1,1,8,460,1,1,0,0,0,0,1,0,0,32,6,15,77,1.83,2.2,1.63
2,1,464,1,0,0,0,928,0,0,1,0,0,0,861184,1856,0,512,1,1,64,1,1,8,464,1,1,0,0,0,0,1,0,0,32,6,15,78,2.01,2.36,1.56
2,1,468,1,0,0,0,936,0,0,1,0,0,0,876096,1872,0,512,1,1,64,1,1,8,468,1,1,0,0,0,0,1,0,0,32,6,15,78,1.82,2.27,1.63
2,1,472,1,0,0,0,944,0,0,1,0,0,0,891136,1888,0,512,1,1,64,1,1,8,472,1,1,0,0,0,0,1,0,0,32,6,15,79,1.96,2.06,1.62
2,1,476,1,0,0,0,952,0,0,1,0,0,0,906304,1904,0,512,1,1,64,1,1,8,476,1,1,0,0,0,0,1,0,0,32,6,15,80,1.83,2.24,1.53
2,1,480,1,0,0,0,960,0,0,1,0,0,0,921600,1920,0,512,1,1,64,1,1,8,480,1,1,0,0,0,0,1,0,0,32,6,15,80,1.98,2.15,1.95
2,1,484,1,0,0,0,968,0,0,1,0,0,0,937024,1936,0,512,1,1,64,1,1,8,484,1,1,0,0,0,0,1,0,0,32,6,16,81,1.82,2.17,1.37
2,1,488,1,0,0,0,976,0,0,1,0,0,0,952576,1952,0,512,1,1,64,1,1,8,488,1,1,0,0,0,0,1,0,0,32,6,16,82,1.93,2.04,1.8
2,1,492,1,0,0,0,984,0,0,1,0,0,0,968256,1968,0,512,1,1,64,1,1,8,492,1,1,0,0,0,0,1,0,0,32,6,16,82,1.98,2.38,1.68
2,1,496,1,0,0,0,992,0,0,1,0,0,0,984064,1984,0,512,1,1,64,1,1,8,496,1,1,0,0,0,0,1,0,0,32,6,16,83,2.18,2.21,1.35
