Training sample index,Branch count,Read accesses to global memory (per thread),Write accesses to global memory (per thread),Read accesses to local memory (per thread),Write accesses to local memory (per thread),Read accesses to constant memory (per thread),Arithmetic operations (per thread),Logic operations (per thread),Bitwise operations (per thread),Comparison operations (per thread),Pown operations (per thread),Sqrt operations (per thread),Hypot operations (per thread),Data size transf from host to device (bytes),Data size transf from device to host (bytes),Data size allocated locally (bytes),Global work size dim 1 (number of threads),Global work size dim 2 (number of threads),Global work size dim 3 (number of threads),Local work size dim 1 (number of threads),Local work size dim 2 (number of threads),Local work size dim 3 (number of threads),Loop iterations,Intra cache usage global,Inter cache usage global,Intra collision global,Intra cohaleshing global,Intra cache usage local,Intra collision local,Intra cohaleshing local,Cache Misses,Tahiti Completion Time (ms),Tahiti Completion Time STDDEV,Devastator Completion Time (ms),Devastator Completion Time STDDEV,AMD A10-5800K APU with Radeon(tm) HD Graphics   Completion Time (ms),AMD A10-5800K APU with Radeon(tm) HD Graphics   Completion Time STDDEV
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,13061896,12859396,0,1808,1808,1,16,16,1,225,0.06640625,1.000078,127.5,0.5,0,0,1,14,11.15,6.840138887,43.48,11.1780857,269.26,64.51676061
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,13988500,13778944,0,1856,1856,1,16,16,1,225,0.06640625,1.000074,127.5,0.5,0,0,1,14,11.16,6.641867207,47.32,10.45646212,286.66,54.69044158
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,14003464,13793796,0,1872,1872,1,16,16,1,225,0.06640625,1.000073,127.5,0.5,0,0,1,14,11.06,6.003032567,47.17,10.38658269,286.36,59.11709059
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,14962324,14745600,0,1920,1920,1,16,16,1,225,0.06640625,1.000069,127.5,0.5,0,0,1,14,11.99,6.5825451,52.2,11.340194,309.75,64.72084286
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,14977800,14760964,0,1936,1936,1,16,16,1,225,0.06640625,1.000068,127.5,0.5,0,0,1,14,12.02,6.532962575,50.54,11.84434042,305.31,64.78884086
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,15968916,15745024,0,1984,1984,1,16,16,1,225,0.06640625,1.000065,127.5,0.5,0,0,1,14,11.82,5.630950186,53.58,11.88711908,330.08,70.19183428
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,15984904,15760900,0,2000,2000,1,16,16,1,225,0.06640625,1.000064,127.5,0.5,0,0,1,14,12.43,6.337594181,55.34,12.49497499,322.24,65.01109444
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,17008276,16777216,0,2048,2048,1,16,16,1,225,0.06640625,1.000061,127.5,0.5,0,0,1,14,13.11,6.676668331,57.42,13.18573472,345.3,67.63837668
5,1,225,1,0,0,225,1202,0,0,2,0,0,0,17024776,16793604,0,2064,2064,1,16,16,1,225,0.06640625,1.00006,127.5,0.5,0,0,1,14,12.91,6.081274537,55.92,10.38140646,346.86,70.5431811
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,26756,16384,0,64,64,1,16,16,1,289,0.06640625,1.0625,127.5,0.5,0,0,1,32,4.03,6.256924164,4.03,6.318947697,4.05,6.496729947
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,27400,16900,0,80,80,1,16,16,1,289,0.06640625,1.04,127.5,0.5,0,0,1,32,3.93,6.545616854,4.39,7.73291019,4.35,7.157338891
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,84100,65536,0,128,128,1,16,16,1,289,0.06640625,1.015625,127.5,0.5,0,0,1,32,4.41,7.890621015,4.65,8.099845678,5.99,6.79337177
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,85256,66564,0,144,144,1,16,16,1,289,0.06640625,1.012346,127.5,0.5,0,0,1,32,4.05,6.551908119,4.51,7.637401391,6.05,6.487487958
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,174212,147456,0,192,192,1,16,16,1,289,0.06640625,1.006944,127.5,0.5,0,0,1,32,3.82,6.139022724,5.08,6.913291546,8.97,6.735658839
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,175880,148996,0,208,208,1,16,16,1,289,0.06640625,1.005917,127.5,0.5,0,0,1,32,4,6.654321904,4.79,6.55788838,9.25,7.199131892
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,297092,262144,0,256,256,1,16,16,1,289,0.06640625,1.003906,127.5,0.5,0,0,1,32,4.43,7.728201602,5.45,7.477131803,12.39,7.867521846
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,299272,264196,0,272,272,1,16,16,1,289,0.06640625,1.00346,127.5,0.5,0,0,1,32,3.92,6.511036784,4.91,6.198540151,10.61,6.477491799
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,452740,409600,0,320,320,1,16,16,1,289,0.06640625,1.0025,127.5,0.5,0,0,1,32,3.99,6.750548126,5.9,6.556675987,13.58,6.124018289
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,455432,412164,0,336,336,1,16,16,1,289,0.06640625,1.002268,127.5,0.5,0,0,1,32,4.27,6.537361853,5.83,5.836188825,14.25,6.015604708
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,641156,589824,0,384,384,1,16,16,1,289,0.06640625,1.001736,127.5,0.5,0,0,1,32,3.93,5.867290687,6.64,7.032097838,19.58,7.870425656
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,644360,592900,0,400,400,1,16,16,1,289,0.06640625,1.0016,127.5,0.5,0,0,1,32,4.41,6.900862265,6.31,5.802921678,18.53,6.147283953
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,862340,802816,0,448,448,1,16,16,1,289,0.06640625,1.001276,127.5,0.5,0,0,1,32,4.22,6.157239641,7.02,6.316613016,23.18,6.364558115
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,866056,806404,0,464,464,1,16,16,1,289,0.06640625,1.001189,127.5,0.5,0,0,1,32,4.32,6.211086861,7.13,6.346109044,23.72,7.559206308
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,1116292,1048576,0,512,512,1,16,16,1,289,0.06640625,1.000977,127.5,0.5,0,0,1,32,4.46,5.568518654,7.97,5.872742119,29.51,6.84908023
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,1120520,1052676,0,528,528,1,16,16,1,289,0.06640625,1.000918,127.5,0.5,0,0,1,32,4.42,5.822679795,7.7,5.692978131,29.94,8.244780167
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,1403012,1327104,0,576,576,1,16,16,1,289,0.06640625,1.000772,127.5,0.5,0,0,1,32,5.16,6.975270604,9.33,6.639359909,38.38,13.8757198
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,1407752,1331716,0,592,592,1,16,16,1,289,0.06640625,1.000731,127.5,0.5,0,0,1,32,5.17,6.857193303,9.3,6.921704992,42.26,13.55700557
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,1722500,1638400,0,640,640,1,16,16,1,289,0.06640625,1.000625,127.5,0.5,0,0,1,32,4.99,6.750548126,10.01,6.050611539,46.56,12.20845609
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,1727752,1643524,0,656,656,1,16,16,1,289,0.06640625,1.000595,127.5,0.5,0,0,1,32,4.99,5.955661172,9.73,5.287447399,48.59,12.89968604
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,2074756,1982464,0,704,704,1,16,16,1,289,0.06640625,1.000517,127.5,0.5,0,0,1,32,5.13,6.671813846,10.7,5.645352071,56.98,15.06517839
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,2080520,1988100,0,720,720,1,16,16,1,289,0.06640625,1.000494,127.5,0.5,0,0,1,32,4.91,5.473746432,11.06,5.993029284,57.54,15.29210254
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,2459780,2359296,0,768,768,1,16,16,1,289,0.06640625,1.000434,127.5,0.5,0,0,1,32,5.28,6.386047291,13.02,6.646773653,68.06,16.98106004
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,2466056,2365444,0,784,784,1,16,16,1,289,0.06640625,1.000417,127.5,0.5,0,0,1,32,5.01,5.620489303,12.89,6.069423366,67.54,17.5746522
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,2877572,2768896,0,832,832,1,16,16,1,289,0.06640625,1.00037,127.5,0.5,0,0,1,32,5.99,6.588618975,13.92,5.737037563,77.78,17.65365684
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,2884360,2775556,0,848,848,1,16,16,1,289,0.06640625,1.000356,127.5,0.5,0,0,1,32,5.69,5.273888508,14.04,6.003199147,75.15,13.67214321
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,3328132,3211264,0,896,896,1,16,16,1,289,0.06640625,1.000319,127.5,0.5,0,0,1,32,5.78,5.378810277,15.1,5.177837386,88.47,20.07807511
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,3335432,3218436,0,912,912,1,16,16,1,289,0.06640625,1.000308,127.5,0.5,0,0,1,32,5.57,5.327766887,15.25,5.755649399,89.11,20.95418574
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,3811460,3686400,0,960,960,1,16,16,1,289,0.06640625,1.000278,127.5,0.5,0,0,1,32,6.41,6.889259757,17.06,5.976319938,100.05,21.24446987
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,3819272,3694084,0,976,976,1,16,16,1,289,0.06640625,1.000269,127.5,0.5,0,0,1,32,5.95,5.997291055,17.58,6.898086691,105,25.70758643
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,4327556,4194304,0,1024,1024,1,16,16,1,289,0.06640625,1.000244,127.5,0.5,0,0,1,32,6.52,6.144070312,20.12,8.345393939,114.12,24.48847892
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,4335880,4202500,0,1040,1040,1,16,16,1,289,0.06640625,1.000237,127.5,0.5,0,0,1,32,6.08,5.273860066,21.73,10.17040314,117.15,30.11789335
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,4876420,4734976,0,1088,1088,1,16,16,1,289,0.06640625,1.000216,127.5,0.5,0,0,1,32,6.76,6.092815441,22.69,7.784208373,135.23,34.71479656
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,4885256,4743684,0,1104,1104,1,16,16,1,289,0.06640625,1.00021,127.5,0.5,0,0,1,32,6.83,5.686923597,21.34,6.772326041,132.76,29.12769129
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,5458052,5308416,0,1152,1152,1,16,16,1,289,0.06640625,1.000193,127.5,0.5,0,0,1,32,6.85,5.746955716,23.07,6.416003429,145.79,30.0573768
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,5467400,5317636,0,1168,1168,1,16,16,1,289,0.06640625,1.000188,127.5,0.5,0,0,1,32,6.6,5.174939613,24.83,8.525321108,150.95,37.34364069
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,6072452,5914624,0,1216,1216,1,16,16,1,289,0.06640625,1.000173,127.5,0.5,0,0,1,32,7.32,6.125161222,28.09,9.819465362,169.44,42.2926282
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,6082312,5924356,0,1232,1232,1,16,16,1,289,0.06640625,1.000169,127.5,0.5,0,0,1,32,6.87,5.151029023,26.69,9.082615262,162.96,37.19164422
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,6719620,6553600,0,1280,1280,1,16,16,1,289,0.06640625,1.000156,127.5,0.5,0,0,1,32,7.94,6.138110458,30.67,10.6536895,181.63,39.19838134
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,6729992,6563844,0,1296,1296,1,16,16,1,289,0.06640625,1.000152,127.5,0.5,0,0,1,32,8.27,7.289519874,29.26,9.099032916,183.97,40.76382097
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,7399556,7225344,0,1344,1344,1,16,16,1,289,0.06640625,1.000142,127.5,0.5,0,0,1,32,7.69,5.997824606,30.71,7.157227117,197.37,38.77361345
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,7410440,7236100,0,1360,1360,1,16,16,1,289,0.06640625,1.000138,127.5,0.5,0,0,1,32,8.15,6.055369518,31.93,8.5255557,198.31,40.73909547
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,8112260,7929856,0,1408,1408,1,16,16,1,289,0.06640625,1.000129,127.5,0.5,0,0,1,32,8.33,6.299293611,34.57,10.03220315,221.18,47.45468997
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,8123656,7941124,0,1424,1424,1,16,16,1,289,0.06640625,1.000126,127.5,0.5,0,0,1,32,8.8,6.426507605,35.29,10.87317341,216.58,45.64037248
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,8857732,8667136,0,1472,1472,1,16,16,1,289,0.06640625,1.000118,127.5,0.5,0,0,1,32,8.8,5.562373594,36.58,8.280314004,236.67,45.87571362
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,8869640,8678916,0,1488,1488,1,16,16,1,289,0.06640625,1.000116,127.5,0.5,0,0,1,32,8.56,5.148436656,37.4,9.271461589,236.6,43.20763821
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,9635972,9437184,0,1536,1536,1,16,16,1,289,0.06640625,1.000108,127.5,0.5,0,0,1,32,8.85,5.623833212,42.5,12.00708124,261.14,55.49648998
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,9648392,9449476,0,1552,1552,1,16,16,1,289,0.06640625,1.000106,127.5,0.5,0,0,1,32,9.61,7.127264552,40.62,9.139781179,257.57,52.3588111
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,10446980,10240000,0,1600,1600,1,16,16,1,289,0.06640625,1.0001,127.5,0.5,0,0,1,32,9.88,6.481172733,43.59,9.774553698,284.74,62.11547633
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,10459912,10252804,0,1616,1616,1,16,16,1,289,0.06640625,1.000098,127.5,0.5,0,0,1,32,9.92,6.191413409,46.65,11.93597503,280.81,56.90811805
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,11290756,11075584,0,1664,1664,1,16,16,1,289,0.06640625,1.000093,127.5,0.5,0,0,1,32,10.25,6.91574291,47.68,12.79209131,303.66,56.66890152
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,11304200,11088900,0,1680,1680,1,16,16,1,289,0.06640625,1.000091,127.5,0.5,0,0,1,32,10.09,6.313628117,48.62,12.09940494,305.22,59.27842441
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,12167300,11943936,0,1728,1728,1,16,16,1,289,0.06640625,1.000086,127.5,0.5,0,0,1,32,10.95,6.239190653,51.74,11.89001262,332.51,72.48717059
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,12181256,11957764,0,1744,1744,1,16,16,1,289,0.06640625,1.000084,127.5,0.5,0,0,1,32,10.71,5.555708776,52.73,11.89525536,333.56,75.25480981
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,13076612,12845056,0,1792,1792,1,16,16,1,289,0.06640625,1.00008,127.5,0.5,0,0,1,32,11.03,5.908392336,53.89,9.980876715,353.72,73.02384268
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,13091080,12859396,0,1808,1808,1,16,16,1,289,0.06640625,1.000078,127.5,0.5,0,0,1,32,11.21,6.547205511,55.85,12.54541749,353.3,72.04533295
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,14018692,13778944,0,1856,1856,1,16,16,1,289,0.06640625,1.000074,127.5,0.5,0,0,1,32,12.15,6.970473442,59.86,12.1638974,387.27,90.89585854
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,14033672,13793796,0,1872,1872,1,16,16,1,289,0.06640625,1.000073,127.5,0.5,0,0,1,32,11.82,5.933599245,58.18,11.66308707,384.67,76.71115369
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,14993540,14745600,0,1920,1920,1,16,16,1,289,0.06640625,1.000069,127.5,0.5,0,0,1,32,11.95,5.995623404,59.79,9.349112257,419.23,93.6125905
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,15009032,14760964,0,1936,1936,1,16,16,1,289,0.06640625,1.000068,127.5,0.5,0,0,1,32,12.15,6.53050534,62.16,12.96589372,414.72,88.42149965
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,16001156,15745024,0,1984,1984,1,16,16,1,289,0.06640625,1.000065,127.5,0.5,0,0,1,32,12.71,5.802232329,65.05,10.406128,436.05,82.9893216
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,16017160,15760900,0,2000,2000,1,16,16,1,289,0.06640625,1.000064,127.5,0.5,0,0,1,32,12.69,5.808089187,65.78,11.84278683,442.36,97.99566521
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,17041540,16777216,0,2048,2048,1,16,16,1,289,0.06640625,1.000061,127.5,0.5,0,0,1,32,13.98,6.96416542,69.81,12.88308581,477.55,105.2952397
5,1,289,1,0,0,289,1532,0,0,2,0,0,0,17058056,16793604,0,2064,2064,1,16,16,1,289,0.06640625,1.00006,127.5,0.5,0,0,1,32,13.54,5.607887303,69.84,12.17022596,478.29,111.915977
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,28340,16384,0,64,64,1,16,16,1,361,0.06640625,1.0625,127.5,0.5,0,0,1,36,3.89,6.0479666,3.78,5.965869593,3.82,5.955468076
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,29000,16900,0,80,80,1,16,16,1,361,0.06640625,1.04,127.5,0.5,0,0,1,36,4.33,7.444534908,4.51,6.950532354,4.24,6.610779077
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,86708,65536,0,128,128,1,16,16,1,361,0.06640625,1.015625,127.5,0.5,0,0,1,36,4.32,6.835027432,4.65,6.518243628,5.84,5.971130546
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,87880,66564,0,144,144,1,16,16,1,361,0.06640625,1.012346,127.5,0.5,0,0,1,36,4.19,6.862499545,5.3,7.659634456,6.49,7.142121534
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,177844,147456,0,192,192,1,16,16,1,361,0.06640625,1.006944,127.5,0.5,0,0,1,36,4.29,7.284634514,6.11,7.314225865,10.33,7.121874753
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,179528,148996,0,208,208,1,16,16,1,361,0.06640625,1.005917,127.5,0.5,0,0,1,36,4.92,9.328108061,6.45,8.252726822,10.72,8.242669471
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,301748,262144,0,256,256,1,16,16,1,361,0.06640625,1.003906,127.5,0.5,0,0,1,36,4.64,8.362439835,6.96,8.714264169,13.91,8.588474835
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,303944,264196,0,272,272,1,16,16,1,361,0.06640625,1.00346,127.5,0.5,0,0,1,36,4.1,6.685057965,6.97,6.620354975,13.98,7.263580384
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,458420,409600,0,320,320,1,16,16,1,361,0.06640625,1.0025,127.5,0.5,0,0,1,36,4.25,7.122324059,8.26,7.119859549,20.13,9.176769584
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,461128,412164,0,336,336,1,16,16,1,361,0.06640625,1.002268,127.5,0.5,0,0,1,36,4.47,7.822346195,8.5,7.651797175,20.43,9.409840594
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,647860,589824,0,384,384,1,16,16,1,361,0.06640625,1.001736,127.5,0.5,0,0,1,36,4.19,6.541704671,9.09,6.17753187,25.51,8.537558199
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,651080,592900,0,400,400,1,16,16,1,361,0.06640625,1.0016,127.5,0.5,0,0,1,36,4.27,6.842302244,9.5,6.9,26.03,9.670010341
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,870068,802816,0,448,448,1,16,16,1,361,0.06640625,1.001276,127.5,0.5,0,0,1,36,4.87,7.398182209,11.37,7.402236149,33.41,11.77717708
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,873800,806404,0,464,464,1,16,16,1,361,0.06640625,1.001189,127.5,0.5,0,0,1,36,5.32,8.166859862,11.33,7.618470975,29.58,9.292125699
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,1125044,1048576,0,512,512,1,16,16,1,361,0.06640625,1.000977,127.5,0.5,0,0,1,36,4.78,6.786132919,12.97,6.512226962,36.97,11.12066095
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,1129288,1052676,0,528,528,1,16,16,1,361,0.06640625,1.000918,127.5,0.5,0,0,1,36,4.78,5.831946502,13.11,5.898974487,40.46,13.16770291
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,1412788,1327104,0,576,576,1,16,16,1,361,0.06640625,1.000772,127.5,0.5,0,0,1,36,4.65,5.634491991,15.29,6.294910643,48.86,12.49161319
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,1417544,1331716,0,592,592,1,16,16,1,361,0.06640625,1.000731,127.5,0.5,0,0,1,36,4.75,6.000624967,15.39,5.467897219,46.34,11.85851593
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,1733300,1638400,0,640,640,1,16,16,1,361,0.06640625,1.000625,127.5,0.5,0,0,1,36,4.91,5.723801185,19.5,8.805112151,58.04,14.79656717
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,1738568,1643524,0,656,656,1,16,16,1,361,0.06640625,1.000595,127.5,0.5,0,0,1,36,5.04,6.418597978,19.45,9.250270266,59.6,16.0990683
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,2086580,1982464,0,704,704,1,16,16,1,361,0.06640625,1.000517,127.5,0.5,0,0,1,36,4.78,5.498327018,20.99,7.313678965,70.24,19.42736215
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,2092360,1988100,0,720,720,1,16,16,1,361,0.06640625,1.000494,127.5,0.5,0,0,1,36,5.2,6.396874237,22.48,7.913886529,69.51,17.22701077
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,2472628,2359296,0,768,768,1,16,16,1,361,0.06640625,1.000434,127.5,0.5,0,0,1,36,5.42,5.909619277,26.33,10.51955798,81.77,20.21329018
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,2478920,2365444,0,784,784,1,16,16,1,361,0.06640625,1.000417,127.5,0.5,0,0,1,36,5.46,5.7156277,25.81,8.692174642,81.73,21.85353747
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,2891444,2768896,0,832,832,1,16,16,1,361,0.06640625,1.00037,127.5,0.5,0,0,1,36,6.02,6.188667062,31.68,11.63003009,93.2,18.80159568
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,2898248,2775556,0,848,848,1,16,16,1,361,0.06640625,1.000356,127.5,0.5,0,0,1,36,5.89,6.011480683,31.17,10.50814446,96.88,22.2792639
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,3343028,3211264,0,896,896,1,16,16,1,361,0.06640625,1.000319,127.5,0.5,0,0,1,36,5.92,6.00945921,32.98,9.047629524,108.06,22.05303607
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,3350344,3218436,0,912,912,1,16,16,1,361,0.06640625,1.000308,127.5,0.5,0,0,1,36,5.91,6.514744815,36.24,14.41743389,110.99,27.64109079
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,3827380,3686400,0,960,960,1,16,16,1,361,0.06640625,1.000278,127.5,0.5,0,0,1,36,6.19,6.312994535,38.47,10.30383909,123.91,27.52493233
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,3835208,3694084,0,976,976,1,16,16,1,361,0.06640625,1.000269,127.5,0.5,0,0,1,36,5.77,5.332644747,38.02,9.583297971,123.55,25.77881882
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,4344500,4194304,0,1024,1024,1,16,16,1,361,0.06640625,1.000244,127.5,0.5,0,0,1,36,6.84,5.675773075,42.57,9.712110996,144.49,35.13416998
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,4352840,4202500,0,1040,1040,1,16,16,1,361,0.06640625,1.000237,127.5,0.5,0,0,1,36,6.84,6.029461004,43.18,10.98943129,143.17,32.4216147
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,4894388,4734976,0,1088,1088,1,16,16,1,361,0.06640625,1.000216,127.5,0.5,0,0,1,36,6.89,6.338603947,48.96,12.0771851,161.58,34.55175249
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,4903240,4743684,0,1104,1104,1,16,16,1,361,0.06640625,1.00021,127.5,0.5,0,0,1,36,6.82,5.753920403,47.37,9.620452172,159.68,32.97207303
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,5477044,5308416,0,1152,1152,1,16,16,1,361,0.06640625,1.000193,127.5,0.5,0,0,1,36,6.79,5.495989447,52.4,10.05286029,180.85,40.12091101
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,5486408,5317636,0,1168,1168,1,16,16,1,361,0.06640625,1.000188,127.5,0.5,0,0,1,36,7.35,6.788777504,53.14,10.98910369,181.31,39.82127446
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,6092468,5914624,0,1216,1216,1,16,16,1,361,0.06640625,1.000173,127.5,0.5,0,0,1,36,7.6,5.727128425,57.82,11.36871145,200.55,42.04363804
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,6102344,5924356,0,1232,1232,1,16,16,1,361,0.06640625,1.000169,127.5,0.5,0,0,1,36,7.75,6.195764682,59.18,10.51701479,195.92,30.90750071
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,6740660,6553600,0,1280,1280,1,16,16,1,361,0.06640625,1.000156,127.5,0.5,0,0,1,36,8.23,6.991215917,64.07,11.91239271,222.83,50.86394696
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,6751048,6563844,0,1296,1296,1,16,16,1,361,0.06640625,1.000152,127.5,0.5,0,0,1,36,8.4,7.460562981,64.35,12.40755818,224.13,44.54675185
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,7421620,7225344,0,1344,1344,1,16,16,1,361,0.06640625,1.000142,127.5,0.5,0,0,1,36,8.2,6.08276253,68.81,10.91393146,248.5,49.19136103
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,7432520,7236100,0,1360,1360,1,16,16,1,361,0.06640625,1.000138,127.5,0.5,0,0,1,36,8.3,6.144102864,70.47,12.29020342,251.28,46.84081127
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,8135348,7929856,0,1408,1408,1,16,16,1,361,0.06640625,1.000129,127.5,0.5,0,0,1,36,9.18,6.917195964,75.87,11.45744736,270.84,56.07632656
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,8146760,7941124,0,1424,1424,1,16,16,1,361,0.06640625,1.000126,127.5,0.5,0,0,1,36,8.89,6.412324072,76.02,10.85355241,265.87,49.25782273
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,8881844,8667136,0,1472,1472,1,16,16,1,361,0.06640625,1.000118,127.5,0.5,0,0,1,36,8.84,5.950999916,82.19,12.04715319,297.15,66.04049894
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,8893768,8678916,0,1488,1488,1,16,16,1,361,0.06640625,1.000116,127.5,0.5,0,0,1,36,8.84,5.915606478,82.63,12.46086273,298.72,66.12912823
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,9661108,9437184,0,1536,1536,1,16,16,1,361,0.06640625,1.000108,127.5,0.5,0,0,1,36,10.73,8.790739446,88.51,11.38463438,323.09,69.53993026
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,9673544,9449476,0,1552,1552,1,16,16,1,361,0.06640625,1.000106,127.5,0.5,0,0,1,36,9.62,5.576342888,89.15,12.09162934,319.09,65.17270825
5,1,361,1,0,0,361,1902,0,0,2,0,0,0,10473140,10240000,0,1600,1600,1,16,16,1,361,0.06640625,1.0001,127.5,0.5,0,0,1,36,9.65,5.528788294,94.76,10.50820632,348.76,66.42019572
