Training sample index,Branch count,Read accesses to global memory (per thread),Write accesses to global memory (per thread),Read accesses to local memory (per thread),Write accesses to local memory (per thread),Read accesses to constant memory (per thread),Arithmetic operations (per thread),Logic operations (per thread),Bitwise operations (per thread),Comparison operations (per thread),Pown operations (per thread),Sqrt operations (per thread),Hypot operations (per thread),Data size transf from host to device (bytes),Data size transf from device to host (bytes),Data size allocated locally (bytes),Global work size dim 1 (number of threads),Global work size dim 2 (number of threads),Global work size dim 3 (number of threads),Local work size dim 1 (number of threads),Local work size dim 2 (number of threads),Local work size dim 3 (number of threads),Loop iterations,Intra cache usage global,Inter cache usage global,Intra collision global,Intra cohaleshing global,Intra cache usage local,Intra collision local,Intra cohaleshing local,Cache Misses,Tahiti Completion Time (ms),Devastator Completion Time (ms),AMD A10-5800K APU with Radeon(tm) HD Graphics   Completion Time (ms),cache misses 2M,least set bit
3,1,1792,1,0,0,0,2688,0,0,2,0,0,0,6422528,3211264,0,896,896,1,16,16,1,896,0.06640625,0.03571429,15,0.5,0,0,1,895,15.8,78.1,1220.2,2860032,128
3,1,1794,1,0,0,0,2691,0,0,2,0,0,0,6436872,3218436,0,912,912,1,16,16,1,897,0.06640625,0.03508772,15,0.5,0,0,1,896,15.7,78.7,1264.6,3015072,16
3,1,1920,1,0,0,0,2880,0,0,2,0,0,0,7372800,3686400,0,960,960,1,16,16,1,960,0.06640625,0.03333334,15,0.5,0,0,1,959,19.1,92.3,1587.7,3513600,64
3,1,1922,1,0,0,0,2883,0,0,2,0,0,0,7388168,3694084,0,976,976,1,16,16,1,961,0.06640625,0.03278688,15,0.5,0,0,1,960,19.4,93.3,1633.2,3691232,16
3,1,2048,1,0,0,0,3072,0,0,2,0,0,0,8388608,4194304,0,1024,1024,1,16,16,1,1024,0.06640625,0.03125,15,0.5,0,0,1,1023,24,114.1,9750.2,1073807360,1024
3,1,2050,1,0,0,0,3075,0,0,2,0,0,0,8405000,4202500,0,1040,1040,1,16,16,1,1025,0.06640625,0.03076923,15,0.5,0,0,1,1024,24.7,112.1,2337.4,4461600,16
3,1,2176,1,0,0,0,3264,0,0,2,0,0,0,9469952,4734976,0,1088,1088,1,16,16,1,1088,0.06640625,0.02941176,15,0.5,0,0,1,1087,27.6,134.2,2992.9,5104896,64
3,1,2178,1,0,0,0,3267,0,0,2,0,0,0,9487368,4743684,0,1104,1104,1,16,16,1,1089,0.06640625,0.02898551,15,0.5,0,0,1,1088,27.5,130.8,3008.1,5332320,16
3,1,2304,1,0,0,0,3456,0,0,2,0,0,0,10616832,5308416,0,1152,1152,1,16,16,1,1152,0.06640625,0.02777778,15,0.5,0,0,1,1151,32.2,160.8,3725.9,6054912,128
3,1,2306,1,0,0,0,3459,0,0,2,0,0,0,10635272,5317636,0,1168,1168,1,16,16,1,1153,0.06640625,0.02739726,15,0.5,0,0,1,1152,31.6,155.9,3644.8,6309536,16
3,1,2432,1,0,0,0,3648,0,0,2,0,0,0,11829248,5914624,0,1216,1216,1,16,16,1,1216,0.06640625,0.02631579,15,0.5,0,0,1,1215,36.6,184.3,4376.2,7116032,64
3,1,2434,1,0,0,0,3651,0,0,2,0,0,0,11848712,5924356,0,1232,1232,1,16,16,1,1217,0.06640625,0.02597403,15,0.5,0,0,1,1216,37.5,189.8,4384.1,7399392,16
3,1,2560,1,0,0,0,3840,0,0,2,0,0,0,13107200,6553600,0,1280,1280,1,16,16,1,1280,0.06640625,0.025,15,0.5,0,0,1,1279,43.2,214.2,5195.8,8294400,256
3,1,2562,1,0,0,0,3843,0,0,2,0,0,0,13127688,6563844,0,1296,1296,1,16,16,1,1281,0.06640625,0.02469136,15,0.5,0,0,1,1280,43.2,214.7,5079.5,8608032,16
3,1,2688,1,0,0,0,4032,0,0,2,0,0,0,14450688,7225344,0,1344,1344,1,16,16,1,1344,0.06640625,0.02380952,15,0.5,0,0,1,1343,49,246.7,5927.1,9596160,64
3,1,2690,1,0,0,0,4035,0,0,2,0,0,0,14472200,7236100,0,1360,1360,1,16,16,1,1345,0.06640625,0.02352941,15,0.5,0,0,1,1344,50.3,249.1,5907.6,9941600,16
3,1,2816,1,0,0,0,4224,0,0,2,0,0,0,15859712,7929856,0,1408,1408,1,16,16,1,1408,0.06640625,0.02272727,15,0.5,0,0,1,1407,56.6,285.2,6829,11027456,128
3,1,2818,1,0,0,0,4227,0,0,2,0,0,0,15882248,7941124,0,1424,1424,1,16,16,1,1409,0.06640625,0.02247191,15,0.5,0,0,1,1408,56.3,291.3,6633.9,11406240,16
3,1,2944,1,0,0,0,4416,0,0,2,0,0,0,17334272,8667136,0,1472,1472,1,16,16,1,1472,0.06640625,0.02173913,15,0.5,0,0,1,1471,65,324.7,7769.7,12594432,64
3,1,2946,1,0,0,0,4419,0,0,2,0,0,0,17357832,8678916,0,1488,1488,1,16,16,1,1473,0.06640625,0.02150538,15,0.5,0,0,1,1472,67.2,317.7,7439.9,13008096,16
3,1,3072,1,0,0,0,4608,0,0,2,0,0,0,18874368,9437184,0,1536,1536,1,16,16,1,1536,0.06640625,0.02083333,15,0.5,0,0,1,1535,74.7,369,28960.6,3624026112,512
3,1,3074,1,0,0,0,4611,0,0,2,0,0,0,18898952,9449476,0,1552,1552,1,16,16,1,1537,0.06640625,0.02061856,15,0.5,0,0,1,1536,74.2,378.1,8824,14753312,16
3,1,3200,1,0,0,0,4800,0,0,2,0,0,0,20480000,10240000,0,1600,1600,1,16,16,1,1600,0.06640625,0.02,15,0.5,0,0,1,1599,84.9,418.3,9966.3,16160000,64
3,1,3202,1,0,0,0,4803,0,0,2,0,0,0,20505608,10252804,0,1616,1616,1,16,16,1,1601,0.06640625,0.01980198,15,0.5,0,0,1,1600,84.7,428.4,9966.3,16648032,16
3,1,3328,1,0,0,0,4992,0,0,2,0,0,0,22151168,11075584,0,1664,1664,1,16,16,1,1664,0.06640625,0.01923077,15,0.5,0,0,1,1663,96.3,468.7,11353.8,18170880,128
3,1,3330,1,0,0,0,4995,0,0,2,0,0,0,22177800,11088900,0,1680,1680,1,16,16,1,1665,0.06640625,0.01904762,15,0.5,0,0,1,1664,96.7,465.7,11335.4,18698400,16
3,1,3456,1,0,0,0,5184,0,0,2,0,0,0,23887872,11943936,0,1728,1728,1,16,16,1,1728,0.06640625,0.01851852,15,0.5,0,0,1,1727,109.4,527,12662.8,20342016,64
3,1,3458,1,0,0,0,5187,0,0,2,0,0,0,23915528,11957764,0,1744,1744,1,16,16,1,1729,0.06640625,0.01834862,15,0.5,0,0,1,1728,110.7,540.8,12712.1,20910560,16
3,1,3584,1,0,0,0,5376,0,0,2,0,0,0,25690112,12845056,0,1792,1792,1,16,16,1,1792,0.06640625,0.01785714,15,0.5,0,0,1,1791,125.5,588.6,15825.4,22679552,256
3,1,3586,1,0,0,0,5379,0,0,2,0,0,0,25718792,12859396,0,1808,1808,1,16,16,1,1793,0.06640625,0.01769911,15,0.5,0,0,1,1792,127.9,599.8,14107.7,23290656,16
3,1,3712,1,0,0,0,5568,0,0,2,0,0,0,27557888,13778944,0,1856,1856,1,16,16,1,1856,0.06640625,0.01724138,15,0.5,0,0,1,1855,141.8,659.4,15685.1,25189632,64
3,1,3714,1,0,0,0,5571,0,0,2,0,0,0,27587592,13793796,0,1872,1872,1,16,16,1,1857,0.06640625,0.01709402,15,0.5,0,0,1,1856,143.3,649.4,15675.9,25844832,16
3,1,3840,1,0,0,0,5760,0,0,2,0,0,0,29491200,14745600,0,1920,1920,1,16,16,1,1920,0.06640625,0.01666667,15,0.5,0,0,1,1919,162,725.7,17358.5,27878400,128
3,1,3842,1,0,0,0,5763,0,0,2,0,0,0,29521928,14760964,0,1936,1936,1,16,16,1,1921,0.06640625,0.01652892,15,0.5,0,0,1,1920,166.5,727.6,17277.3,28579232,16
3,1,3968,1,0,0,0,5952,0,0,2,0,0,0,31490048,15745024,0,1984,1984,1,16,16,1,1984,0.06640625,0.01612903,15,0.5,0,0,1,1983,184.3,808,19145.3,30752000,64
3,1,3970,1,0,0,0,5955,0,0,2,0,0,0,31521800,15760900,0,2000,2000,1,16,16,1,1985,0.06640625,0.016,15,0.5,0,0,1,1984,182.4,798.2,19056.1,31500000,16
3,1,4096,1,0,0,0,6144,0,0,2,0,0,0,33554432,16777216,0,2048,2048,1,16,16,1,2048,0.06640625,0.015625,15,0.5,0,0,1,2047,206,899.3,78453.6,8590196736,2048
3,1,4098,1,0,0,0,6147,0,0,2,0,0,0,33587208,16793604,0,2064,2064,1,16,16,1,2049,0.06640625,0.01550388,15,0.5,0,0,1,2048,201.9,865,19562.7,34613280,16
4,1,9,1,0,0,0,27,0,0,2,0,0,1,17424,16384,0,64,64,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,2,2.46,2.51,2.4,272.25,64
4,1,9,1,0,0,0,27,0,0,2,0,0,1,17956,16900,0,80,80,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,2,2.84,3.06,2.61,280.5625,16
4,1,9,1,0,0,0,27,0,0,2,0,0,1,67600,65536,0,128,128,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,2,2.77,2.95,3.14,1056.25,128
4,1,9,1,0,0,0,27,0,0,2,0,0,1,68644,66564,0,144,144,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,2,3.02,2.77,2.85,1072.5625,16
4,1,9,1,0,0,0,27,0,0,2,0,0,1,150544,147456,0,192,192,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,2,3,3.02,3.24,2352.25,64
4,1,9,1,0,0,0,27,0,0,2,0,0,1,152100,148996,0,208,208,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,2,3.13,3.72,3.94,2376.5625,16
4,1,9,1,0,0,0,27,0,0,2,0,0,1,266256,262144,0,256,256,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,2,3.5,3.42,4.66,4160.25,256
4,1,9,1,0,0,0,27,0,0,2,0,0,1,268324,264196,0,272,272,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,2,2.87,3.18,4.12,4192.5625,16
4,1,9,1,0,0,0,27,0,0,2,0,0,1,414736,409600,0,320,320,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,2,3.15,3.14,5.07,6480.25,64
4,1,9,1,0,0,0,27,0,0,2,0,0,1,417316,412164,0,336,336,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,2,3.04,3.06,4.79,6520.5625,16
4,1,9,1,0,0,0,27,0,0,2,0,0,1,595984,589824,0,384,384,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,2,3.28,3.5,5.54,9312.25,128
4,1,9,1,0,0,0,27,0,0,2,0,0,1,599076,592900,0,400,400,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,2,3.26,3.52,5.65,9360.5625,16
4,1,9,1,0,0,0,27,0,0,2,0,0,1,810000,802816,0,448,448,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,2,3.45,3.69,6.2,12656.25,64
4,1,9,1,0,0,0,27,0,0,2,0,0,1,813604,806404,0,464,464,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,2,3.43,3.76,6.72,12712.5625,16
4,1,9,1,0,0,0,27,0,0,2,0,0,1,1056784,1048576,0,512,512,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,2,3.99,3.81,9.08,16512.25,512
4,1,9,1,0,0,0,27,0,0,2,0,0,1,1060900,1052676,0,528,528,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,2,3.95,3.9,7.35,16576.5625,16
4,1,9,1,0,0,0,27,0,0,2,0,0,1,1336336,1327104,0,576,576,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,2,3.86,4.13,7.91,20880.25,64
4,1,9,1,0,0,0,27,0,0,2,0,0,1,1340964,1331716,0,592,592,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,2,4.21,4.25,8.88,20952.5625,16
4,1,9,1,0,0,0,27,0,0,2,0,0,1,1648656,1638400,0,640,640,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,2,4.18,4.34,9.13,25760.25,128
4,1,9,1,0,0,0,27,0,0,2,0,0,1,1653796,1643524,0,656,656,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,2,4.26,4.17,10.09,25840.5625,16
4,1,9,1,0,0,0,27,0,0,2,0,0,1,1993744,1982464,0,704,704,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,2,4.5,4.46,10.18,31152.25,64
4,1,9,1,0,0,0,27,0,0,2,0,0,1,1999396,1988100,0,720,720,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,2,4.62,4.63,10.61,31240.5625,16
4,1,9,1,0,0,0,27,0,0,2,0,0,1,2371600,2359296,0,768,768,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,2,4.84,4.86,11.76,37056.25,256
4,1,9,1,0,0,0,27,0,0,2,0,0,1,2377764,2365444,0,784,784,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,2,4.67,4.48,11.97,37152.5625,16
4,1,9,1,0,0,0,27,0,0,2,0,0,1,2782224,2768896,0,832,832,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,2,4.87,5.14,13.48,43472.25,64
4,1,9,1,0,0,0,27,0,0,2,0,0,1,2788900,2775556,0,848,848,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,2,5,4.89,13.43,43576.5625,16
4,1,9,1,0,0,0,27,0,0,2,0,0,1,3225616,3211264,0,896,896,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,2,5.64,5.27,17.29,50400.25,128
4,1,9,1,0,0,0,27,0,0,2,0,0,1,3232804,3218436,0,912,912,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,2,5.52,5.39,15.2,50512.5625,16
4,1,9,1,0,0,0,27,0,0,2,0,0,1,3701776,3686400,0,960,960,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,2,5.6,5.34,17,57840.25,64
4,1,9,1,0,0,0,27,0,0,2,0,0,1,3709476,3694084,0,976,976,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,2,5.74,5.48,17.53,57960.5625,16
4,1,9,1,0,0,0,27,0,0,2,0,0,1,4210704,4194304,0,1024,1024,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,2,6.28,5.88,18.55,65792.25,1024
4,1,9,1,0,0,0,27,0,0,2,0,0,1,4218916,4202500,0,1040,1040,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,2,6.24,6.21,19,65920.5625,16
4,1,9,1,0,0,0,27,0,0,2,0,0,1,4752400,4734976,0,1088,1088,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,2,6.69,6.13,20.75,74256.25,64
4,1,9,1,0,0,0,27,0,0,2,0,0,1,4761124,4743684,0,1104,1104,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,2,6.38,6.22,21.17,74392.5625,16
4,1,9,1,0,0,0,27,0,0,2,0,0,1,5326864,5308416,0,1152,1152,1,16,16,1,0,0.5625,9,0,0.1111111,0,0,1,2,6.98,6.4,22.87,83232.25,128
